config_id,workload,time,max-resident-set-size
892,sd_bridge_close_cif_short.y4m,0.16,13460.0
1914,pedestrian_area_1080p25_short.y4m,3.08,251572.0
2584,sd_city_4cif_short.y4m,1.1,27148.0
805,sd_crew_cif_short.y4m,0.25,13416.0
2206,blue_sky_1080p25_short.y4m,2.94,159540.0
1872,blue_sky_1080p25_short.y4m,2.34,96648.0
40,Johnny_1280x720_60_short.y4m,11.21,112244.0
2983,sd_bridge_close_cif_short.y4m,0.12,9864.0
2905,sd_city_4cif_short.y4m,6.41,64480.0
1895,sintel_trailer_2k_720p24_short.y4m,2.63,136280.0
2502,riverbed_1080p25_short.y4m,79.54,392344.0
2363,Johnny_1280x720_60_short.y4m,9.94,78728.0
727,Johnny_1280x720_60_short.y4m,12.45,301104.0
774,sintel_trailer_2k_720p24_short.y4m,0.29,199168.0
443,riverbed_1080p25_short.y4m,30.79,244892.0
2746,pedestrian_area_1080p25_short.y4m,1.36,228020.0
2877,sd_bridge_close_cif_short.y4m,0.11,15676.0
908,pedestrian_area_1080p25_short.y4m,4.17,180260.0
1313,blue_sky_1080p25_short.y4m,2.59,372132.0
2028,sd_city_4cif_short.y4m,6.52,37064.0
2692,pedestrian_area_1080p25_short.y4m,1.35,222316.0
1025,sd_crew_cif_short.y4m,0.13,12716.0
1313,riverbed_1080p25_short.y4m,6.83,369836.0
291,riverbed_1080p25_short.y4m,6.92,251576.0
1256,riverbed_1080p25_short.y4m,6.01,159232.0
2795,pedestrian_area_1080p25_short.y4m,1.65,399704.0
3025,sintel_trailer_2k_720p24_short.y4m,2.07,122308.0
1583,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,36.23,573788.0
2848,sd_city_4cif_short.y4m,1.07,80980.0
2496,riverbed_1080p25_short.y4m,3.81,396576.0
1463,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,35.1,808960.0
2961,riverbed_1080p25_short.y4m,4.24,254416.0
32,sd_bridge_close_cif_short.y4m,0.67,15392.0
684,blue_sky_1080p25_short.y4m,11.77,223944.0
2154,riverbed_1080p25_short.y4m,3.33,251236.0
2988,blue_sky_1080p25_short.y4m,1.48,154248.0
773,pedestrian_area_1080p25_short.y4m,29.56,375508.0
2981,Johnny_1280x720_60_short.y4m,0.85,115320.0
2187,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.86,903396.0
807,pedestrian_area_1080p25_short.y4m,1.37,224648.0
2754,blue_sky_1080p25_short.y4m,2.71,393124.0
2854,riverbed_1080p25_short.y4m,8.18,393124.0
1904,Johnny_1280x720_60_short.y4m,1.15,126412.0
579,pedestrian_area_1080p25_short.y4m,29.42,157136.0
2777,pedestrian_area_1080p25_short.y4m,1.59,247536.0
1152,sd_crew_cif_short.y4m,0.13,12004.0
287,sd_city_4cif_short.y4m,1.1,81892.0
2710,sd_city_4cif_short.y4m,15.57,151548.0
1763,Johnny_1280x720_60_short.y4m,24.52,81084.0
1390,sd_city_4cif_short.y4m,7.34,158836.0
1470,sd_bridge_close_cif_short.y4m,0.12,27436.0
2476,blue_sky_1080p25_short.y4m,15.93,223976.0
1145,sd_city_4cif_short.y4m,7.29,81920.0
900,blue_sky_1080p25_short.y4m,2.86,250772.0
1695,sd_crew_cif_short.y4m,2.93,26820.0
1285,riverbed_1080p25_short.y4m,63.06,179948.0
1541,blue_sky_1080p25_short.y4m,12.31,157172.0
1401,Johnny_1280x720_60_short.y4m,1.18,219216.0
93,sintel_trailer_2k_720p24_short.y4m,0.4,126704.0
1503,sintel_trailer_2k_720p24_short.y4m,3.06,211736.0
999,sd_city_4cif_short.y4m,0.84,86604.0
527,sd_crew_cif_short.y4m,1.08,15304.0
2266,sintel_trailer_2k_720p24_short.y4m,2.57,199060.0
1504,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.78,1199904.0
2352,pedestrian_area_1080p25_short.y4m,14.27,224032.0
2814,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,100.24,753088.0
1811,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,39.68,1005256.0
884,riverbed_1080p25_short.y4m,27.67,223912.0
1685,sintel_trailer_2k_720p24_short.y4m,3.9,50276.0
1293,sd_city_4cif_short.y4m,0.7,159004.0
841,riverbed_1080p25_short.y4m,8.41,392848.0
44,riverbed_1080p25_short.y4m,27.65,227648.0
444,blue_sky_1080p25_short.y4m,14.15,252300.0
1388,pedestrian_area_1080p25_short.y4m,1.61,223092.0
2180,sd_bridge_close_cif_short.y4m,0.67,15472.0
126,sd_bridge_close_cif_short.y4m,0.17,23104.0
281,pedestrian_area_1080p25_short.y4m,2.21,268396.0
1035,pedestrian_area_1080p25_short.y4m,1.78,225140.0
2863,sd_city_4cif_short.y4m,0.53,34568.0
383,sintel_trailer_2k_720p24_short.y4m,1.99,120968.0
1728,sd_crew_cif_short.y4m,0.15,25684.0
1799,sd_bridge_close_cif_short.y4m,0.15,15100.0
1381,sd_bridge_close_cif_short.y4m,0.68,10708.0
3011,Johnny_1280x720_60_short.y4m,1.85,193736.0
1890,sd_bridge_close_cif_short.y4m,0.86,16876.0
2844,blue_sky_1080p25_short.y4m,18.15,396428.0
477,sd_crew_cif_short.y4m,1.28,25180.0
2715,pedestrian_area_1080p25_short.y4m,17.79,138916.0
1718,sd_crew_cif_short.y4m,1.76,26872.0
2965,sd_bridge_close_cif_short.y4m,0.83,21692.0
2199,Johnny_1280x720_60_short.y4m,11.12,183532.0
2175,pedestrian_area_1080p25_short.y4m,17.01,252860.0
2118,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,58.13,571500.0
714,sd_crew_cif_short.y4m,0.14,13928.0
323,blue_sky_1080p25_short.y4m,3.67,111984.0
1307,blue_sky_1080p25_short.y4m,11.27,222072.0
1841,Johnny_1280x720_60_short.y4m,1.17,219212.0
765,sd_bridge_close_cif_short.y4m,0.17,23060.0
2153,Johnny_1280x720_60_short.y4m,1.75,292188.0
2390,Johnny_1280x720_60_short.y4m,1.01,217276.0
1639,sintel_trailer_2k_720p24_short.y4m,4.85,94496.0
1310,blue_sky_1080p25_short.y4m,28.43,98000.0
2344,sd_bridge_close_cif_short.y4m,0.12,22168.0
1641,pedestrian_area_1080p25_short.y4m,17.16,395700.0
1258,Johnny_1280x720_60_short.y4m,1.59,193644.0
997,blue_sky_1080p25_short.y4m,2.26,159236.0
1693,blue_sky_1080p25_short.y4m,2.68,369832.0
1410,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,5.87,701120.0
2963,Johnny_1280x720_60_short.y4m,1.29,126472.0
517,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,66.73,574064.0
562,sd_bridge_close_cif_short.y4m,0.77,25080.0
2600,sd_bridge_close_cif_short.y4m,1.28,22496.0
338,Johnny_1280x720_60_short.y4m,2.01,194384.0
2782,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.84,572620.0
317,sintel_trailer_2k_720p24_short.y4m,0.3,136832.0
291,sd_bridge_close_cif_short.y4m,0.16,23104.0
995,riverbed_1080p25_short.y4m,38.45,398664.0
990,sd_crew_cif_short.y4m,2.74,10620.0
1694,sd_city_4cif_short.y4m,1.03,42068.0
1091,Johnny_1280x720_60_short.y4m,15.51,214140.0
1159,sd_bridge_close_cif_short.y4m,0.68,15392.0
155,sd_city_4cif_short.y4m,1.21,80972.0
2888,sintel_trailer_2k_720p24_short.y4m,0.44,200736.0
2186,riverbed_1080p25_short.y4m,6.34,112508.0
1777,blue_sky_1080p25_short.y4m,1.14,222316.0
2376,Johnny_1280x720_60_short.y4m,9.21,121060.0
2105,sintel_trailer_2k_720p24_short.y4m,2.43,126728.0
2407,blue_sky_1080p25_short.y4m,15.17,224116.0
341,sintel_trailer_2k_720p24_short.y4m,0.41,126960.0
1266,Johnny_1280x720_60_short.y4m,1.68,82416.0
2145,pedestrian_area_1080p25_short.y4m,19.86,395652.0
1647,sd_crew_cif_short.y4m,0.16,25828.0
114,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.15,354140.0
472,pedestrian_area_1080p25_short.y4m,15.01,228444.0
331,sd_city_4cif_short.y4m,1.31,27192.0
929,blue_sky_1080p25_short.y4m,1.72,267316.0
184,riverbed_1080p25_short.y4m,8.31,252508.0
2628,sd_city_4cif_short.y4m,0.67,159740.0
1447,pedestrian_area_1080p25_short.y4m,3.44,111720.0
648,sd_city_4cif_short.y4m,4.96,61488.0
1572,riverbed_1080p25_short.y4m,45.11,423184.0
663,sd_city_4cif_short.y4m,0.49,61088.0
731,sd_crew_cif_short.y4m,0.14,17092.0
7,sd_bridge_close_cif_short.y4m,0.18,27408.0
1989,blue_sky_1080p25_short.y4m,11.56,225928.0
142,riverbed_1080p25_short.y4m,83.73,251660.0
1210,sd_bridge_close_cif_short.y4m,0.11,17172.0
1837,sd_bridge_close_cif_short.y4m,0.17,10636.0
1942,Johnny_1280x720_60_short.y4m,9.84,81264.0
1717,blue_sky_1080p25_short.y4m,16.9,395664.0
2896,pedestrian_area_1080p25_short.y4m,2.19,420728.0
2773,blue_sky_1080p25_short.y4m,1.64,139256.0
3080,sintel_trailer_2k_720p24_short.y4m,4.58,200232.0
2908,Johnny_1280x720_60_short.y4m,1.11,328444.0
1082,sintel_trailer_2k_720p24_short.y4m,0.33,126912.0
1652,sd_bridge_close_cif_short.y4m,0.17,25732.0
2253,riverbed_1080p25_short.y4m,29.51,249164.0
3066,Johnny_1280x720_60_short.y4m,1.87,291268.0
3111,Johnny_1280x720_60_short.y4m,10.87,84148.0
2734,Johnny_1280x720_60_short.y4m,11.57,77924.0
2388,Johnny_1280x720_60_short.y4m,2.22,50700.0
1392,sd_bridge_close_cif_short.y4m,0.91,27216.0
426,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,40.78,898432.0
2225,sd_crew_cif_short.y4m,0.14,12508.0
2858,sd_city_4cif_short.y4m,6.55,64524.0
17,sd_bridge_close_cif_short.y4m,0.18,23108.0
1176,Johnny_1280x720_60_short.y4m,10.15,79320.0
2465,Johnny_1280x720_60_short.y4m,9.25,120240.0
2256,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,55.13,1200168.0
1345,sintel_trailer_2k_720p24_short.y4m,3.01,210072.0
1458,sd_city_4cif_short.y4m,6.37,67768.0
1731,riverbed_1080p25_short.y4m,6.24,237948.0
793,pedestrian_area_1080p25_short.y4m,1.94,181916.0
1295,riverbed_1080p25_short.y4m,27.89,226236.0
1245,sd_city_4cif_short.y4m,1.22,151132.0
2127,sintel_trailer_2k_720p24_short.y4m,2.18,186828.0
145,sintel_trailer_2k_720p24_short.y4m,0.4,126828.0
2013,sd_crew_cif_short.y4m,0.22,22364.0
2555,Johnny_1280x720_60_short.y4m,25.25,193576.0
2793,sd_city_4cif_short.y4m,0.57,59212.0
184,sintel_trailer_2k_720p24_short.y4m,0.39,126832.0
540,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32.21,806004.0
1816,sd_bridge_close_cif_short.y4m,1.71,22456.0
2337,sd_crew_cif_short.y4m,0.2,25700.0
2258,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,37.58,756352.0
2137,sd_crew_cif_short.y4m,0.14,15680.0
1119,sintel_trailer_2k_720p24_short.y4m,0.33,126784.0
626,sd_bridge_close_cif_short.y4m,0.67,15396.0
2441,pedestrian_area_1080p25_short.y4m,14.96,155420.0
2384,blue_sky_1080p25_short.y4m,14.56,249104.0
1395,riverbed_1080p25_short.y4m,43.01,254632.0
1668,Johnny_1280x720_60_short.y4m,1.16,218192.0
1595,blue_sky_1080p25_short.y4m,2.3,393076.0
2812,sd_bridge_close_cif_short.y4m,0.13,25744.0
2001,sd_bridge_close_cif_short.y4m,0.16,23108.0
1429,sd_bridge_close_cif_short.y4m,1.12,21684.0
2886,Johnny_1280x720_60_short.y4m,10.47,328180.0
2625,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.62,1197132.0
1749,sd_crew_cif_short.y4m,3.03,22736.0
2226,riverbed_1080p25_short.y4m,7.42,111740.0
2927,sintel_trailer_2k_720p24_short.y4m,0.44,199460.0
757,sintel_trailer_2k_720p24_short.y4m,4.62,92020.0
1205,sd_bridge_close_cif_short.y4m,0.17,10632.0
2182,riverbed_1080p25_short.y4m,37.22,269712.0
1554,sd_bridge_close_cif_short.y4m,0.81,20900.0
2917,sd_city_4cif_short.y4m,10.58,41448.0
1517,sintel_trailer_2k_720p24_short.y4m,2.29,90860.0
2447,sd_crew_cif_short.y4m,2.1,13052.0
1674,pedestrian_area_1080p25_short.y4m,1.47,247464.0
1468,sd_bridge_close_cif_short.y4m,1.83,14764.0
29,sd_crew_cif_short.y4m,1.18,16760.0
1359,Johnny_1280x720_60_short.y4m,1.05,113968.0
3086,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,39.89,760148.0
2456,sd_city_4cif_short.y4m,5.94,58216.0
703,riverbed_1080p25_short.y4m,28.27,372200.0
2159,pedestrian_area_1080p25_short.y4m,3.43,182064.0
730,sd_bridge_close_cif_short.y4m,0.16,13392.0
2866,Johnny_1280x720_60_short.y4m,0.96,81472.0
132,blue_sky_1080p25_short.y4m,2.81,251840.0
2029,sintel_trailer_2k_720p24_short.y4m,2.71,211400.0
2373,Johnny_1280x720_60_short.y4m,10.56,328196.0
2027,sintel_trailer_2k_720p24_short.y4m,2.63,199136.0
907,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.87,574188.0
1137,sd_crew_cif_short.y4m,1.23,20852.0
1866,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.88,406688.0
2605,riverbed_1080p25_short.y4m,6.55,238000.0
1431,Johnny_1280x720_60_short.y4m,11.64,130920.0
2931,Johnny_1280x720_60_short.y4m,12.47,79744.0
2598,pedestrian_area_1080p25_short.y4m,29.27,158996.0
2268,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,38.58,1102268.0
856,sd_bridge_close_cif_short.y4m,0.14,28168.0
669,sd_crew_cif_short.y4m,1.05,15304.0
2473,pedestrian_area_1080p25_short.y4m,1.72,138832.0
818,Johnny_1280x720_60_short.y4m,20.24,290888.0
676,blue_sky_1080p25_short.y4m,11.51,225932.0
53,sintel_trailer_2k_720p24_short.y4m,0.4,126960.0
2954,Johnny_1280x720_60_short.y4m,10.4,79320.0
515,riverbed_1080p25_short.y4m,27.69,225796.0
2382,Johnny_1280x720_60_short.y4m,20.33,289884.0
1229,blue_sky_1080p25_short.y4m,2.77,159204.0
1779,blue_sky_1080p25_short.y4m,14.62,247488.0
665,sd_city_4cif_short.y4m,4.87,58180.0
2988,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.35,580624.0
587,pedestrian_area_1080p25_short.y4m,16.9,225940.0
2290,pedestrian_area_1080p25_short.y4m,18.09,254944.0
2717,riverbed_1080p25_short.y4m,52.21,157156.0
2928,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.18,903888.0
2114,Johnny_1280x720_60_short.y4m,12.04,80064.0
1546,sd_crew_cif_short.y4m,0.17,22524.0
1884,sd_crew_cif_short.y4m,0.19,22472.0
1729,Johnny_1280x720_60_short.y4m,1.86,58004.0
567,sd_city_4cif_short.y4m,5.01,63084.0
1059,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.7,1005868.0
1664,pedestrian_area_1080p25_short.y4m,3.4,159256.0
2272,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,52.58,814344.0
667,sd_crew_cif_short.y4m,0.13,15540.0
2039,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.96,1098408.0
2256,sintel_trailer_2k_720p24_short.y4m,3.07,210584.0
1830,riverbed_1080p25_short.y4m,7.7,251528.0
465,sd_city_4cif_short.y4m,5.05,58680.0
611,sd_crew_cif_short.y4m,1.14,15308.0
1856,sintel_trailer_2k_720p24_short.y4m,2.81,209072.0
2672,sd_city_4cif_short.y4m,0.47,60488.0
937,pedestrian_area_1080p25_short.y4m,1.44,224160.0
1510,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,56.22,1201344.0
1434,sd_bridge_close_cif_short.y4m,1.03,26880.0
584,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,34.1,807808.0
222,pedestrian_area_1080p25_short.y4m,3.82,393124.0
2012,sd_bridge_close_cif_short.y4m,0.15,27412.0
1205,riverbed_1080p25_short.y4m,7.36,112464.0
2205,sd_crew_cif_short.y4m,1.13,15304.0
2964,sintel_trailer_2k_720p24_short.y4m,0.47,58524.0
1857,Johnny_1280x720_60_short.y4m,1.55,291244.0
1547,sd_crew_cif_short.y4m,1.26,13900.0
1671,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,70.98,698828.0
3021,blue_sky_1080p25_short.y4m,1.26,224192.0
1003,sd_city_4cif_short.y4m,13.1,40760.0
2376,sd_crew_cif_short.y4m,1.1,15456.0
2829,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,64.45,663048.0
792,sintel_trailer_2k_720p24_short.y4m,2.0,78680.0
1827,sd_crew_cif_short.y4m,0.19,9888.0
983,sintel_trailer_2k_720p24_short.y4m,2.97,213276.0
1580,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,59.49,902544.0
692,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,41.55,903908.0
3022,sd_crew_cif_short.y4m,0.15,9884.0
1746,sd_crew_cif_short.y4m,1.9,21916.0
1090,sd_bridge_close_cif_short.y4m,0.2,27384.0
2084,blue_sky_1080p25_short.y4m,2.51,250768.0
2615,Johnny_1280x720_60_short.y4m,1.68,81280.0
1110,riverbed_1080p25_short.y4m,5.6,97304.0
2225,pedestrian_area_1080p25_short.y4m,1.73,153808.0
2514,blue_sky_1080p25_short.y4m,28.5,179936.0
1013,sd_crew_cif_short.y4m,0.23,25812.0
2491,pedestrian_area_1080p25_short.y4m,23.03,252928.0
548,pedestrian_area_1080p25_short.y4m,14.84,223940.0
2928,sd_city_4cif_short.y4m,0.63,63812.0
408,blue_sky_1080p25_short.y4m,11.47,225856.0
1825,sd_bridge_close_cif_short.y4m,1.79,22456.0
1316,Johnny_1280x720_60_short.y4m,2.23,84904.0
467,blue_sky_1080p25_short.y4m,11.75,226336.0
2511,sd_bridge_close_cif_short.y4m,1.83,14860.0
1231,sd_bridge_close_cif_short.y4m,0.18,13428.0
2290,sd_city_4cif_short.y4m,6.05,81844.0
753,riverbed_1080p25_short.y4m,3.48,243184.0
2879,pedestrian_area_1080p25_short.y4m,28.96,157156.0
395,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32.09,807708.0
1388,Johnny_1280x720_60_short.y4m,1.12,120504.0
2682,sd_bridge_close_cif_short.y4m,0.77,12468.0
1364,sintel_trailer_2k_720p24_short.y4m,3.1,211028.0
982,sd_city_4cif_short.y4m,0.77,78284.0
2056,blue_sky_1080p25_short.y4m,15.48,155388.0
2664,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,56.14,1199128.0
2034,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32.45,805228.0
2676,sd_city_4cif_short.y4m,0.82,88164.0
144,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.88,753276.0
421,riverbed_1080p25_short.y4m,27.65,222076.0
2845,sintel_trailer_2k_720p24_short.y4m,0.51,93624.0
1993,sd_crew_cif_short.y4m,1.03,15408.0
3083,sd_bridge_close_cif_short.y4m,0.11,15604.0
204,sd_crew_cif_short.y4m,0.28,27460.0
9,sd_crew_cif_short.y4m,0.26,23340.0
438,sd_city_4cif_short.y4m,6.31,64896.0
2011,sd_crew_cif_short.y4m,0.13,24132.0
2039,sintel_trailer_2k_720p24_short.y4m,0.41,200212.0
2956,Johnny_1280x720_60_short.y4m,0.92,127068.0
2946,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.17,1105340.0
2247,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,37.04,576960.0
568,sd_city_4cif_short.y4m,0.47,58712.0
726,sintel_trailer_2k_720p24_short.y4m,0.23,187672.0
1860,Johnny_1280x720_60_short.y4m,14.27,82200.0
909,sd_crew_cif_short.y4m,2.38,26776.0
384,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,33.73,808000.0
148,Johnny_1280x720_60_short.y4m,2.01,302528.0
1736,sd_crew_cif_short.y4m,0.13,15632.0
2935,riverbed_1080p25_short.y4m,2.87,224884.0
1556,Johnny_1280x720_60_short.y4m,1.84,291460.0
114,sd_bridge_close_cif_short.y4m,0.15,9744.0
1097,sd_city_4cif_short.y4m,13.27,47028.0
588,Johnny_1280x720_60_short.y4m,8.77,114736.0
1460,sintel_trailer_2k_720p24_short.y4m,0.4,190280.0
1042,sd_city_4cif_short.y4m,6.38,62512.0
1227,sd_city_4cif_short.y4m,0.93,22864.0
433,sd_city_4cif_short.y4m,6.58,65372.0
371,sd_city_4cif_short.y4m,1.38,81036.0
913,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,90.39,752640.0
88,pedestrian_area_1080p25_short.y4m,3.4,251580.0
2348,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,2.95,807608.0
2852,sd_city_4cif_short.y4m,4.84,58192.0
1638,riverbed_1080p25_short.y4m,38.13,163104.0
2900,sd_bridge_close_cif_short.y4m,0.11,15460.0
194,sd_crew_cif_short.y4m,0.26,27400.0
2494,sd_city_4cif_short.y4m,0.58,59452.0
2683,blue_sky_1080p25_short.y4m,14.39,248572.0
5,Johnny_1280x720_60_short.y4m,1.93,194792.0
2676,sintel_trailer_2k_720p24_short.y4m,0.3,136116.0
1131,blue_sky_1080p25_short.y4m,39.08,180352.0
2635,sd_crew_cif_short.y4m,0.17,22544.0
166,sd_city_4cif_short.y4m,1.4,80980.0
1807,pedestrian_area_1080p25_short.y4m,33.88,157208.0
794,pedestrian_area_1080p25_short.y4m,3.8,250776.0
768,Johnny_1280x720_60_short.y4m,0.95,325888.0
190,blue_sky_1080p25_short.y4m,3.04,396864.0
90,sd_crew_cif_short.y4m,0.28,23340.0
533,blue_sky_1080p25_short.y4m,11.51,223892.0
820,Johnny_1280x720_60_short.y4m,0.78,121620.0
3085,sd_crew_cif_short.y4m,0.24,27352.0
2757,Johnny_1280x720_60_short.y4m,1.73,291200.0
2588,sd_crew_cif_short.y4m,0.22,9908.0
1196,Johnny_1280x720_60_short.y4m,2.62,96076.0
1891,sintel_trailer_2k_720p24_short.y4m,4.22,126520.0
1408,riverbed_1080p25_short.y4m,56.94,180296.0
2782,sd_city_4cif_short.y4m,1.14,40896.0
789,sd_crew_cif_short.y4m,1.03,15468.0
3067,riverbed_1080p25_short.y4m,76.32,180340.0
2932,pedestrian_area_1080p25_short.y4m,22.98,268792.0
1014,sd_city_4cif_short.y4m,6.27,42036.0
2223,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,31.45,518972.0
2328,sd_crew_cif_short.y4m,0.13,16012.0
857,blue_sky_1080p25_short.y4m,12.53,157488.0
11,sd_bridge_close_cif_short.y4m,0.16,23060.0
2518,sd_city_4cif_short.y4m,1.12,24592.0
1424,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,35.97,809744.0
2188,sd_crew_cif_short.y4m,1.08,15516.0
1152,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.61,520584.0
1190,sd_crew_cif_short.y4m,1.63,21180.0
3051,sintel_trailer_2k_720p24_short.y4m,2.48,197992.0
1392,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,49.02,1197588.0
2838,sintel_trailer_2k_720p24_short.y4m,0.29,199160.0
1966,blue_sky_1080p25_short.y4m,1.32,249496.0
912,sd_city_4cif_short.y4m,16.2,82756.0
1687,pedestrian_area_1080p25_short.y4m,18.77,398156.0
1115,sd_bridge_close_cif_short.y4m,1.11,25068.0
3027,pedestrian_area_1080p25_short.y4m,1.91,153276.0
154,sintel_trailer_2k_720p24_short.y4m,0.39,126692.0
898,sd_crew_cif_short.y4m,0.25,23340.0
1066,riverbed_1080p25_short.y4m,8.14,251576.0
617,blue_sky_1080p25_short.y4m,14.87,225936.0
2850,sd_bridge_close_cif_short.y4m,1.74,22496.0
1561,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,5.86,699672.0
1717,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,48.56,1097532.0
2713,sd_bridge_close_cif_short.y4m,1.39,25120.0
47,sd_crew_cif_short.y4m,1.04,15304.0
979,sd_crew_cif_short.y4m,2.94,26908.0
949,sintel_trailer_2k_720p24_short.y4m,0.23,122620.0
1304,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,5.81,700932.0
1527,blue_sky_1080p25_short.y4m,11.39,225888.0
2789,sd_city_4cif_short.y4m,5.11,56516.0
81,sintel_trailer_2k_720p24_short.y4m,0.39,126960.0
1843,sd_crew_cif_short.y4m,2.32,14696.0
792,pedestrian_area_1080p25_short.y4m,15.12,157040.0
3042,blue_sky_1080p25_short.y4m,2.45,396816.0
2351,riverbed_1080p25_short.y4m,29.58,227792.0
2347,blue_sky_1080p25_short.y4m,28.26,394260.0
1982,blue_sky_1080p25_short.y4m,15.15,140548.0
3076,sd_crew_cif_short.y4m,0.13,14192.0
1791,riverbed_1080p25_short.y4m,5.88,369792.0
594,sd_crew_cif_short.y4m,1.07,15308.0
2611,blue_sky_1080p25_short.y4m,1.54,422640.0
1199,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.18,664388.0
565,blue_sky_1080p25_short.y4m,23.49,158956.0
1140,sd_bridge_close_cif_short.y4m,0.66,12412.0
582,sd_bridge_close_cif_short.y4m,0.12,15676.0
517,Johnny_1280x720_60_short.y4m,19.37,80996.0
2582,sd_crew_cif_short.y4m,0.22,25724.0
2825,sd_bridge_close_cif_short.y4m,0.79,25128.0
566,sd_bridge_close_cif_short.y4m,0.65,15396.0
749,sd_bridge_close_cif_short.y4m,0.67,12416.0
1896,sd_city_4cif_short.y4m,9.48,88984.0
278,sintel_trailer_2k_720p24_short.y4m,0.4,127876.0
3017,sd_bridge_close_cif_short.y4m,1.16,16828.0
2506,sd_city_4cif_short.y4m,10.41,77892.0
180,Johnny_1280x720_60_short.y4m,1.18,217280.0
2519,riverbed_1080p25_short.y4m,51.55,97612.0
1962,blue_sky_1080p25_short.y4m,1.68,423296.0
1143,riverbed_1080p25_short.y4m,7.66,396816.0
77,pedestrian_area_1080p25_short.y4m,3.79,253500.0
663,Johnny_1280x720_60_short.y4m,0.82,122596.0
2453,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,34.37,573172.0
2462,pedestrian_area_1080p25_short.y4m,17.15,253352.0
2440,sintel_trailer_2k_720p24_short.y4m,2.04,78692.0
1430,sd_crew_cif_short.y4m,0.18,27428.0
1869,sd_bridge_close_cif_short.y4m,0.65,10828.0
2558,Johnny_1280x720_60_short.y4m,0.87,80104.0
2920,sd_city_4cif_short.y4m,4.71,32708.0
3086,sintel_trailer_2k_720p24_short.y4m,2.36,128816.0
1656,Johnny_1280x720_60_short.y4m,12.8,333156.0
2125,sd_bridge_close_cif_short.y4m,0.12,21556.0
2058,sd_crew_cif_short.y4m,0.13,17092.0
1920,pedestrian_area_1080p25_short.y4m,14.62,223988.0
385,Johnny_1280x720_60_short.y4m,8.7,119700.0
1773,pedestrian_area_1080p25_short.y4m,17.67,398196.0
578,sd_bridge_close_cif_short.y4m,0.72,15444.0
669,riverbed_1080p25_short.y4m,27.65,227640.0
