sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_5,115,25,max = 1 AND polly_parallel = 1 AND value_based = 1,pollyoptmaxconstantterm_10000==1 AND pollyrtcmaxparameters==16 AND min==1,0,0.0,0.0,0.0,13
random_10,230,38,max = 1 AND polly_parallel = 1 AND value_based = 1,pollyoptmaxconstantterm_10000==0 AND polly==1 AND polly_parallel==0,0,0.0,0.0,0.0,13
random_20,460,80,max = 1 AND polly_parallel = 1 AND value_based = 1,value_based==1 AND min==0 AND polly_parallel==1,0,1.0,1.0,1.0,13
2-wise,48,10,max = 1 AND polly_parallel = 1 AND value_based = 1,pollyrtcmaxparameters==4 AND min==1 AND polly==1,0,0.0,0.0,0.0,13
3-wise,256,35,max = 1 AND polly_parallel = 1 AND value_based = 1,pollydefaulttilesize==256 AND pollyrtcmaxparameters==4 AND value_based==0 AND polly_no_tiling==1,0,0.0,0.0,0.0,13
4-wise,986,167,max = 1 AND polly_parallel = 1 AND value_based = 1,value_based==1 AND min==0 AND polly_parallel==1,0,1.0,1.0,1.0,13
full,60000,7500,max = 1 AND polly_no_tiling = 1 AND value_based = 1,pollyoptmaxcoefficient_10==0,0,0.2162162162162162,0.125,0.8,14
random_2,46,4,max = 1 AND polly_no_tiling = 1 AND value_based = 1,pollydefaulttilesize==64 AND pollyrtcmaxparameters==4 AND value_based==0,0,0.0,0.0,0.0,14
random_5,115,16,max = 1 AND polly_no_tiling = 1 AND value_based = 1,pollydefaulttilesize==16 AND pollyoptmaxconstantterm_100==1 AND polly_opt_simplify_deps==0,0,0.0,0.0,0.0,14
random_10,230,30,max = 1 AND polly_no_tiling = 1 AND value_based = 1,pollyoptmaxconstantterm_1==1 AND pollyrtcmaxparameters==4 AND parallel==1 AND polly_no_tiling==1,0,0.0,0.0,0.0,14
random_20,460,50,max = 1 AND polly_no_tiling = 1 AND value_based = 1,pollydefaulttilesize==16 AND pollyoptmaxcoefficient_10000==1 AND parallel_force==1 AND polly_no_tiling==0,0,0.0,0.0,0.0,14
2-wise,53,7,max = 1 AND polly_no_tiling = 1 AND value_based = 1,pollyoptmaxconstantterm_10==1 AND value_based==0 AND polly_no_tiling==0 AND polly_parallel==1,0,0.0,0.0,0.0,14
3-wise,237,29,max = 1 AND polly_no_tiling = 1 AND value_based = 1,pollyoptmaxconstantterm_1==1 AND pollyrtcmaxparameters==8 AND polly_no_tiling==0,0,0.0,0.0,0.0,14
4-wise,956,124,max = 1 AND polly_no_tiling = 1 AND value_based = 1,pollyoptmaxcoefficient_10==0 AND pollyoptmaxconstantterm_10000==0 AND pollyrtcmaxparameters==2 AND min==1,0,0.0,0.0,0.0,14
full,60000,7500,memory_based = 1 AND min = 1 AND none = 1,value_based==1,0,0.0,0.0,0.0,15
random_5,115,10,memory_based = 1 AND min = 1 AND none = 1,pollydefaulttilesize==4 AND pollyoptmaxconstantterm_10==1 AND parallel_force==1 AND polly==1,0,0.0,0.0,0.0,15
random_10,230,25,memory_based = 1 AND min = 1 AND none = 1,pollyoptmaxcoefficient_10000==1 AND pollyoptmaxconstantterm_1==0 AND pollyoptmaxconstantterm_10==0,0,0.0,0.0,0.0,15
random_20,460,49,memory_based = 1 AND min = 1 AND none = 1,pollyoptmaxconstantterm_100==0 AND min==0 AND polly==0 AND polly_no_tiling==0,0,0.0,0.0,0.0,15
2-wise,56,9,memory_based = 1 AND min = 1 AND none = 1,pollyoptmaxcoefficient_10000==1 AND polly_no_tiling==1 AND polly_opt_simplify_deps==0,0,0.0,0.0,0.0,15
3-wise,265,44,memory_based = 1 AND min = 1 AND none = 1,pollyoptmaxcoefficient_100==1 AND pollyoptmaxconstantterm_10000==0 AND min==0,0,0.0,0.0,0.0,15
4-wise,967,125,memory_based = 1 AND min = 1 AND none = 1,pollydefaulttilesize==64 AND pollyoptmaxcoefficient_10==0 AND min==0 AND parallel==0,0,0.0,0.0,0.0,15
full,60000,10000,polly = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,polly==1 AND polly_no_tiling==1 AND polly_parallel==1,0,1.0,1.0,1.0,16
random_2,46,9,polly = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,pollydefaulttilesize==4 AND pollyoptmaxcoefficient_1000==1,0,0.0,0.0,0.0,16
random_5,115,17,polly = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,pollydefaulttilesize==64 AND pollyoptmaxconstantterm_10000==0 AND pollyrtcmaxparameters==8 AND parallel_force==0,0,0.0,0.0,0.0,16
random_10,230,39,polly = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,polly==1 AND polly_no_tiling==1 AND polly_parallel==1,0,1.0,1.0,1.0,16
random_20,460,97,polly = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,polly==1 AND polly_no_tiling==1 AND polly_parallel==1,0,1.0,1.0,1.0,16
2-wise,48,10,polly = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,pollyoptmaxcoefficient_100==1 AND pollyoptmaxconstantterm_1==1,0,0.0,0.0,0.0,16
3-wise,250,44,polly = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,polly==1 AND polly_no_tiling==1 AND polly_parallel==1,0,1.0,1.0,1.0,16
4-wise,960,165,polly = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,polly==1 AND polly_no_tiling==1 AND polly_parallel==1,0,1.0,1.0,1.0,16
full,60000,10000,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,polly_no_tiling==1 AND polly_opt_simplify_deps==1 AND polly_parallel==1,0,1.0,1.0,1.0,17
random_2,46,11,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,pollyrtcmaxparameters==1 AND polly==0 AND polly_opt_simplify_deps==0,0,0.0,0.0,0.0,17
random_5,115,14,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,pollydefaulttilesize==4 AND pollyrtcmaxparameters==8 AND polly==1,0,0.0,0.0,0.0,17
random_10,230,32,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,polly_no_tiling==1 AND polly_opt_simplify_deps==1 AND polly_parallel==1,0,1.0,1.0,1.0,17
random_20,460,83,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,polly_no_tiling==1 AND polly_opt_simplify_deps==1 AND polly_parallel==1,0,1.0,1.0,1.0,17
2-wise,49,10,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,pollyoptmaxconstantterm_1==1 AND value_based==0 AND polly_parallel==1,0,0.0,0.0,0.0,17
3-wise,255,42,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,pollyoptmaxconstantterm_1==0 AND min==0 AND polly_parallel==0,0,0.0,0.0,0.0,17
4-wise,942,163,polly_no_tiling = 1 AND polly_opt_simplify_deps = 1 AND polly_parallel = 1,polly_no_tiling==1 AND polly_opt_simplify_deps==1 AND polly_parallel==1,0,1.0,1.0,1.0,17
full,60000,7500,min = 1 AND none = 1 AND polly_no_tiling = 1,pollyoptmaxconstantterm_10==0,0,0.2162162162162162,0.125,0.8,18
