sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_2,32,4,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC==1 AND HAVE_REPLICATION==0 AND HAVE_SEQUENCE==0,0,0.0,0.0,0.0,1
random_5,80,14,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,CACHESIZE==32 AND DIAGNOSTIC==0 AND HAVE_HASH==0 AND HAVE_REPLICATION==0,0,0.0,0.0,0.0,1
random_10,160,23,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,CACHESIZE==16 AND HAVE_REPLICATION==1 AND HAVE_SEQUENCE==1 AND PAGESIZE==16,3,0.074074074074074,0.25,0.0434782608695652,1
random_20,320,40,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,CACHESIZE==64 AND HAVE_HASH.1==0 AND HAVE_VERIFY==1 AND DIAGNOSTIC.1==0,4,0.175438596491228,0.2941176470588235,0.125,1
2-wise,55,4,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,CACHESIZE==32 AND PAGESIZE.1==0 AND HAVE_STATISTICS==0 AND HAVE_CRYPTO==0,0,0.0,0.0,0.0,1
3-wise,214,13,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,CACHESIZE==16 AND HAVE_REPLICATION==1 AND HAVE_STATISTICS==0 AND HAVE_VERIFY==1,0,0.0,0.0,0.0,1
4-wise,440,39,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,HAVE_HASH.1==0 AND HAVE_SEQUENCE==1 AND HAVE_STATISTICS==1 AND PAGESIZE==8,4,0.0377358490566037,0.0714285714285714,0.0256410256410256,1
full,2560,320,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,CACHESIZE==16 AND HAVE_VERIFY.1==1 AND HAVE_SEQUENCE==1 AND PAGESIZE==1,0,0.0,0.0,0.0,20
random_2,32,3,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC==0 AND HAVE_STATISTICS==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==0,0,0.0,0.0,0.0,20
random_5,80,11,DIAGNOSTIC = 1 AND HAVE_SEQUENCE = 1 AND HAVE_CRYPTO = 1,HAVE_HASH.1==0 AND DIAGNOSTIC==1 AND HAVE_STATISTICS==0 AND HAVE_CRYPTO==0,0,0.0,0.0,0.0,20
