n_samples,n_features,sg_mean,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed,runtime
10000,25,37362.24063231345,1080,X_19==1 AND X_2==1 AND X_1==16 AND X_13==0,X_13==0 AND X_19==1 AND X_1==16 AND X_2==1,0,1.0,1.0,1.0,22,489.6795814037323
10000,10,31468.896931089588,1565,X_5==1 AND X_4==0 AND X_6==0 AND X_3==1,X_0==4 AND X_1==1 AND X_3==1 AND X_5==0 AND X_6==1 AND X_7==0 AND X_9==1,0,0.0,0.0,0.0,23,8.721273183822632
10000,25,41666.04178214767,1231,X_21==1 AND X_3==16 AND X_10==0 AND X_9==0,X_10==0 AND X_21==1 AND X_3==16 AND X_9==0,0,1.0,1.0,1.0,23,41.29918694496155
10000,10,37115.6891394228,1227,X_1==8 AND X_6==1 AND X_8==1 AND X_4==0,X_1==8 AND X_4==0 AND X_6==1 AND X_8==1,0,1.0,1.0,1.0,24,4.038128852844238
10000,25,25667.334554685687,1531,X_6==1 AND X_15==0 AND X_14==0 AND X_24==0,X_14==1,0,0.0,0.0,0.0,24,5837.75551366806
10000,50,45517.12464857131,1106,X_11==1 AND X_1==8 AND X_9==4 AND X_39==0,X_11==1 AND X_1==8 AND X_39==0 AND X_9==4,0,1.0,1.0,1.0,24,342.37492513656616
10000,10,47274.42893762795,1223,X_3==1 AND X_7==0 AND X_8==1 AND X_0==8,X_0==8 AND X_3==1 AND X_7==0 AND X_8==1,0,1.0,1.0,1.0,25,4.365312814712524
10000,25,24997.71863186174,1225,X_14==1 AND X_0==4 AND X_11==1 AND X_24==1,X_11==0,0,0.0,0.0,0.0,25,6767.634601831436
10000,10,28526.142397205094,1534,X_5==1 AND X_4==0 AND X_2==0 AND X_7==1,X_2==0 AND X_4==1 AND X_8==1,0,0.0,0.0,0.0,26,7.70885968208313
10000,25,42087.8021177265,1222,X_10==0 AND X_4==2 AND X_21==0 AND X_8==1,X_10==0 AND X_21==0 AND X_4==2 AND X_8==1,0,1.0,1.0,1.0,26,33.30429005622864
10000,10,38782.26770633596,1228,X_8==1 AND X_6==0 AND X_4==0 AND X_0==2,X_0==2 AND X_4==0 AND X_6==0 AND X_8==1,0,1.0,1.0,1.0,27,2.0147955417633057
10000,25,39692.61040468291,1081,X_2==8 AND X_10==0 AND X_21==1 AND X_0==4,X_0==4 AND X_10==0 AND X_21==1 AND X_2==8,0,1.0,1.0,1.0,27,634.2454297542572
10000,10,39122.37350028055,1228,X_0==8 AND X_2==1 AND X_5==1 AND X_4==0,X_0==8 AND X_2==1 AND X_4==0 AND X_5==1,0,1.0,1.0,1.0,28,4.51862907409668
10000,25,45460.83589891292,1107,X_1==16 AND X_0==4 AND X_14==1 AND X_17==1,X_0==4 AND X_14==1 AND X_17==1 AND X_1==16,0,1.0,1.0,1.0,28,528.374678850174
10000,10,23658.660451121545,1221,X_9==1 AND X_3==0 AND X_1==2 AND X_4==0,X_3==1,0,0.0,0.0,0.0,29,7.696533203125
10000,25,37745.8562556771,1097,X_8==1 AND X_2==4 AND X_3==8 AND X_24==1,X_24==1 AND X_2==4 AND X_3==8 AND X_8==1,0,1.0,1.0,1.0,29,438.75320410728455
10000,50,41857.03448602566,1224,X_4==4 AND X_33==0 AND X_12==0 AND X_36==1,X_12==0 AND X_33==0 AND X_36==1 AND X_4==4,0,1.0,1.0,1.0,29,391.0406403541565
10000,10,48091.44907075504,1544,X_2==1 AND X_7==1 AND X_6==1 AND X_3==0,X_2==1 AND X_3==0 AND X_6==1 AND X_7==1,0,1.0,1.0,1.0,3,0.5222153663635254
10000,25,47201.54124628304,1088,X_4==4 AND X_2==1 AND X_22==1 AND X_21==0,X_21==0 AND X_22==1 AND X_2==1 AND X_4==4,0,1.0,1.0,1.0,3,3.3529763221740723
10000,50,38909.83790001126,1214,X_38==1 AND X_42==1 AND X_43==0 AND X_3==4,X_38==1 AND X_3==4 AND X_42==1 AND X_43==0,0,1.0,1.0,1.0,3,4324.34016752243
10000,10,47094.351125586814,1089,X_8==0 AND X_0==16 AND X_1==8 AND X_7==1,X_0==16 AND X_1==8 AND X_7==1 AND X_8==0,0,1.0,1.0,1.0,30,5.722890138626099
