sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_2,62,5,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory,3,1.0,1.0,1.0,23
random_5,155,19,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND CUDA,1,1.0,1.0,1.0,23
random_10,310,41,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND NOT OpenCL,0,1.0,1.0,1.0,23
random_20,620,81,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND CUDA,0,1.0,1.0,1.0,23
2-wise,378,37,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND NOT OpenCL,0,1.0,1.0,1.0,23
3-wise,2047,201,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND NOT OpenCL,0,1.0,1.0,1.0,23
4-wise,6772,724,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND NOT OpenCL,0,1.0,1.0,1.0,23
full,13485,1872,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread > 3.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,24
random_2,62,11,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,NOT bs_128x1 AND NOT bs_32x16 AND pixelPerThread > 3.5 AND TextureMemory,1,0.9523809523809524,1.0,0.9090909090909092,24
random_5,155,32,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread > 3.5 AND TextureMemory,2,1.0,1.0,1.0,24
random_10,310,41,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread > 3.5 AND TextureMemory,0,1.0,1.0,1.0,24
random_20,620,71,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread > 3.5 AND TextureMemory,0,1.0,1.0,1.0,24
2-wise,377,44,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread > 3.5 AND TextureMemory AND NOT OpenCL,0,1.0,1.0,1.0,24
3-wise,2027,351,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread > 3.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,24
4-wise,6785,1156,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 4,pixelPerThread > 3.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,24
full,13485,1380,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,LocalMemory AND pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND CUDA,0,1.0,1.0,1.0,25
random_2,62,2,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 1.5 AND NOT bs_64x16 AND NOT Ldg AND NOT bs_64x1,0,0.0,0.0,0.0,25
random_5,155,17,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,LocalMemory AND pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND NOT OpenCL,0,1.0,1.0,1.0,25
