sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_5,115,16,max = 1 AND none = 1 AND polly_parallel = 1,NOT pollyoptmaxcoefficient_100 AND pollyoptmaxconstantterm_10000 AND NOT polly_opt_simplify_deps,1,0.0833333333333333,0.125,0.0625,23
random_10,230,27,max = 1 AND none = 1 AND polly_parallel = 1,pollyrtcmaxparameters > 6.0 AND NOT polly_opt_simplify_deps,3,0.1463414634146341,0.109090909090909,0.2222222222222222,23
random_20,460,74,max = 1 AND none = 1 AND polly_parallel = 1,memory_based AND NOT pollyoptmaxconstantterm_10000,3,0.1940298507462686,0.134020618556701,0.3513513513513513,23
2-wise,56,9,max = 1 AND none = 1 AND polly_parallel = 1,pollyoptmaxcoefficient_10 AND pollyrtcmaxparameters > 1.5 AND pollydefaulttilesize <= 640.0 AND memory_based,0,0.0,0.0,0.0,23
3-wise,254,40,max = 1 AND none = 1 AND polly_parallel = 1,NOT pollyoptmaxconstantterm_10000 AND NOT memory_based AND NOT polly,1,0.3191489361702128,0.2777777777777778,0.375,23
4-wise,979,149,max = 1 AND none = 1 AND polly_parallel = 1,pollydefaulttilesize > 10.0,0,0.2537960954446854,0.1513583441138421,0.785234899328859,23
full,60000,10000,memory_based = 1 AND min = 1 AND polly_parallel = 1,min AND memory_based AND polly_parallel,0,1.0,1.0,1.0,24
random_2,46,6,memory_based = 1 AND min = 1 AND polly_parallel = 1,NOT max AND NOT value_based AND polly_parallel,0,1.0,1.0,1.0,24
random_5,115,24,memory_based = 1 AND min = 1 AND polly_parallel = 1,memory_based AND polly_parallel AND min,0,1.0,1.0,1.0,24
random_10,230,42,memory_based = 1 AND min = 1 AND polly_parallel = 1,NOT value_based AND NOT max AND polly_parallel,0,1.0,1.0,1.0,24
random_20,460,74,memory_based = 1 AND min = 1 AND polly_parallel = 1,NOT value_based AND NOT max AND polly_parallel,0,1.0,1.0,1.0,24
2-wise,51,8,memory_based = 1 AND min = 1 AND polly_parallel = 1,NOT max AND NOT value_based AND pollydefaulttilesize <= 640.0,2,1.0,1.0,1.0,24
3-wise,256,48,memory_based = 1 AND min = 1 AND polly_parallel = 1,min AND NOT value_based AND polly_parallel,0,1.0,1.0,1.0,24
4-wise,955,156,memory_based = 1 AND min = 1 AND polly_parallel = 1,NOT value_based AND NOT max AND polly_parallel,0,1.0,1.0,1.0,24
full,60000,7500,none = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,polly_opt_simplify_deps AND polly_no_tiling AND none,0,1.0,1.0,1.0,25
random_2,46,5,none = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,none AND polly_opt_simplify_deps AND polly_no_tiling,0,1.0,1.0,1.0,25
random_5,115,17,none = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,polly_no_tiling AND none AND polly_opt_simplify_deps,1,1.0,1.0,1.0,25
random_10,230,21,none = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,none AND polly_opt_simplify_deps AND polly_no_tiling,0,1.0,1.0,1.0,25
random_20,460,69,none = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,polly_opt_simplify_deps AND NOT polly AND polly_no_tiling,0,1.0,1.0,1.0,25
2-wise,56,12,none = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,none AND polly_opt_simplify_deps AND polly_no_tiling,0,1.0,1.0,1.0,25
3-wise,260,39,none = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,NOT polly AND polly_no_tiling AND polly_opt_simplify_deps,0,1.0,1.0,1.0,25
4-wise,944,113,none = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,polly_opt_simplify_deps AND NOT polly AND polly_no_tiling,0,1.0,1.0,1.0,25
full,60000,7500,max = 1 AND polly = 1 AND polly_opt_simplify_deps = 1,NOT none AND polly_opt_simplify_deps AND NOT min,0,1.0,1.0,1.0,26
random_2,46,8,max = 1 AND polly = 1 AND polly_opt_simplify_deps = 1,polly_opt_simplify_deps AND NOT min AND none AND pollyrtcmaxparameters > 1.5,0,0.0,0.0,0.0,26
random_5,115,17,max = 1 AND polly = 1 AND polly_opt_simplify_deps = 1,NOT none AND pollydefaulttilesize <= 10.0 AND pollyrtcmaxparameters <= 12.0 AND polly_opt_simplify_deps,3,0.3846153846153846,0.5555555555555556,0.2941176470588235,26
random_10,230,32,max = 1 AND polly = 1 AND polly_opt_simplify_deps = 1,NOT pollyoptmaxcoefficient_10 AND pollyrtcmaxparameters <= 12.0 AND polly_opt_simplify_deps,2,0.3302752293577982,0.2337662337662337,0.5625,26
random_20,460,56,max = 1 AND polly = 1 AND polly_opt_simplify_deps = 1,pollydefaulttilesize > 160.0 AND polly AND polly_opt_simplify_deps AND memory_based,3,0.345679012345679,0.56,0.25,26
2-wise,55,7,max = 1 AND polly = 1 AND polly_opt_simplify_deps = 1,NOT value_based AND NOT pollyoptmaxcoefficient_1,1,0.2285714285714286,0.1428571428571428,0.5714285714285714,26
3-wise,262,25,max = 1 AND polly = 1 AND polly_opt_simplify_deps = 1,parallel_force AND pollyoptmaxconstantterm_100,2,0.1428571428571428,0.1764705882352941,0.12,26
